timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0;time;ac_supported;22.5;22.0
1520264998.9503353;beacon;20;e0:a3:ac:a5:a0:4c;6;4;Nationale-spoorwegen;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:49:58;;;
1520264999.0240629;beacon;20;00:50:18:33:0b:cc;6;4;NFO WLAN;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:49:59;;;
1520265000.9007473;beacon;20;00:1d:c9:08:22:ec;3;4;REMOTE28ukwp;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:50:00;;;
1520265003.0502467;beacon;20;08:ea:44:81:9f:14;6;4;CENTRIC-FSS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:03;;;
1520265003.164331;beacon;40;00:1d:aa:7e:38:e0;11;4;NFO-WIFI2-A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:03;;;
1520265004.413441;beacon;20;08:ea:44:81:9f:15;6;4;CENTRIC-FSS-GAST;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:04;;;
1520265011.3464577;beacon;20;24:a2:e1:ed:e9:cc;11;4;Stevensvandijck Zoetermeer ;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:11;;;
1520265026.0451064;beacon;20;00:03:52:c3:c3:a0;1;4;NH-Hotel-Group;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:50:26;;;
1520265028.9196174;beacon;20;be:35:eb:ca:83:cf;6;4;Ifoontje;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:28;;;
1520265039.8757226;beacon;20;88:dc:96:36:99:a0;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:39;;;
1520265050.071002;beacon;20;00:0c:42:e0:7e:6e;3;4;RET WIFI;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:50;;;
1520265055.275277;beacon;20;8e:f5:a3:b4:c8:25;12;4;AndroidAP;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:50:55;;;
1520265083.6377528;beacon;20;c4:49:bb:c1:34:aa;6;4;WiFi Hotspot 2878;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:51:23;;;
1520265113.6890295;beacon;20;00:03:52:e6:8d:30;6;4;NH-Hotel-Group;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:51:53;;;
1520265184.8711028;beacon;20;3e:fa:43:49:e1:7f;11;4;Ari-jan;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:53:04;;;
1520265194.270435;beacon;20;34:fc:b9:08:0c:a0;6;4;Centric-Employees;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:53:14;;;
1520265213.6031208;beacon;20;00:03:52:c3:7b:f0;11;4;NH-Hotel-Group;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:53:33;;;
1520265228.2741413;beacon;20;40:18:b1:32:05:d5;1;4;CENTRIC-FSS-GAST;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:53:48;;;
1520265241.9590702;beacon;20;00:80:48:76:d8:45;1;4;Connexxion free wifi;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:54:01;;;
1520265241.9833815;beacon;20;40:18:b1:32:05:d4;1;4;CENTRIC-FSS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:54:01;;;
1520265246.0386043;beacon;20;40:18:b1:32:5e:15;1;4;CENTRIC-FSS-GAST;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:54:06;;;
1520265264.0229177;beacon;20;d4:ca:6e:41:9f:b9;6;4;00003918;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:54:24;;;
1520265264.0740533;beacon;20;d4:ca:6e:41:9f:ba;6;4;;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:54:24;;;
1520265265.5208652;beacon;20;00:03:52:e6:c3:40;11;4;NH-Hotel-Group;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:54:25;;;
1520265279.0970747;beacon;20;f0:ab:54:1c:ba:1e;6;4;WiFi Hotspot 1741;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:54:39;;;
1520265397.3787644;beacon;20;c4:01:7c:68:b8:d8;9;4;nh6six;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:56:37;;;
1520265405.9353104;beacon;20;00:03:52:e6:2d:70;1;4;NH-Hotel-Group;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:56:45;;;
1520265406.1625395;beacon;20;00:03:52:c7:be:80;6;4;NH-Hotel-Group;True;True;False;1.0;True;True;True;True;True;True;True;;True;True;True;;2018-03-05 16:56:46;;;
1520265428.9165318;beacon;20;c4:01:7c:28:b8:d8;9;4;NH-Hotel-Group;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:08;;;
1520265454.0629597;beacon;20;34:fc:b9:08:0c:a1;6;4;Centric-Mobile;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:34;;;
1520265455.3959088;beacon;20;34:fc:b9:08:0c:a2;6;4;Centric-Guests;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:35;;;
1520265456.6012616;beacon;20;40:18:b1:32:09:94;1;4;CENTRIC-FSS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:36;;;
1520265459.4967334;beacon;20;40:18:b1:32:09:d5;6;4;CENTRIC-FSS-GAST;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:39;;;
1520265462.2705412;beacon;20;40:18:b1:32:09:d4;6;4;CENTRIC-FSS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:42;;;
1520265472.9792738;beacon;20;40:18:b1:32:09:95;1;4;CENTRIC-FSS-GAST;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:52;;;
1520265478.5424116;beacon;20;00:0f:61:bb:08:b0;1;4;WiFi in de trein;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:57:58;;;
1520265482.1052194;beacon;20;c4:49:bb:a1:85:34;8;4;WiFi Hotspot 5402;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:58:02;;;
1520265489.7400627;beacon;20;00:1e:42:18:03:74;11;4;Connexxion free wifi ;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:58:09;;;
1520265533.17693;beacon;20;00:03:52:e2:12:70;1;4;NH-Hotel-Group;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:58:53;;;
1520265533.177728;beacon;20;00:03:52:e2:12:71;1;4;;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:58:53;;;
1520265574.2571325;beacon;20;72:5a:9e:31:88:71;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:59:34;;;
1520265574.616542;beacon;20;40:18:b1:31:f8:54;11;4;CENTRIC-FSS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:59:34;;;
1520265576.0528076;beacon;20;20:0c:c8:25:43:e6;2;4;NETGEAR09;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:59:36;;;
1520265577.1705785;beacon;20;1c:3a:de:d3:f3:a1;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:59:37;;;
1520265598.9385467;beacon;20;34:fc:b9:08:07:20;1;4;Centric-Employees;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:59:58;;;
1520265598.9426405;beacon;20;34:fc:b9:08:07:22;1;4;Centric-Guests;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:59:58;;;
1520265599.2824285;beacon;20;00:03:52:e6:99:a0;11;4;NH-Hotel-Group;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:59:59;;;
1520265599.2836328;beacon;20;00:03:52:e6:99:a1;11;4;nh6six;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:59:59;;;
1520265619.6566484;beacon;20;f0:ab:54:77:1c:e8;6;4;WiFi Hotspot 5374;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:19;;;
1520265619.6837337;beacon;20;00:1e:42:18:02:e4;11;4;Connexxion free wifi ;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:19;;;
1520265621.0641644;beacon;20;40:18:b1:31:f8:55;11;4;CENTRIC-FSS-GAST;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:21;;;
1520265626.857595;beacon;20;c4:01:7c:66:db:f8;7;4;nh6six;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:26;;;
1520265630.2589173;beacon;40;90:5c:44:29:6b:b3;1;4;Verboden Toegang;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:30;;;
1520265630.2630847;beacon;40;92:5c:14:29:6b:b3;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:30;;;
1520265630.2715087;beacon;40;92:5c:34:29:6b:b3;1;4;Toegang toegestaan;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:30;;;
1520265631.7977216;beacon;20;54:fa:3e:3e:ac:cf;13;4;HZN248150320;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:31;;;
1520265631.9951413;beacon;20;ac:22:05:2b:76:d8;11;4;ZiggoDC56835;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:31;;;
1520265632.2826786;beacon;20;c4:01:7c:26:db:f8;7;4;NH-Hotel-Group;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:32;;;
1520265633.352613;beacon;20;9c:6f:52:36:2e:ca;11;4;H369A362ECA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:33;;;
1520265634.690647;beacon;20;6c:aa:b3:27:6c:a8;11;4;Ziggo;True;True;True;2.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:34;;;
1520265634.771736;beacon;20;72:6f:52:36:2e:cb;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:34;;;
1520265634.8033988;beacon;20;ac:cf:23:12:3d:78;2;4;AP_605831706;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:34;;;
1520265635.7606766;beacon;20;90:5c:44:da:02:5b;1;4;Ziggo2B35D68;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:35;;;
1520265635.7645428;beacon;20;92:5c:14:da:02:5b;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:35;;;
1520265636.0951025;beacon;20;ae:22:15:2b:76:d8;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:36;;;
1520265636.5024593;beacon;20;c4:01:7c:26:e3:08;3;4;NH-Hotel-Group;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:36;;;
1520265636.5209582;beacon;20;54:be:53:7b:8f:6d;3;4;H369A7B8F6D;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:36;;;
1520265636.933493;beacon;20;ac:64:62:6e:52:b5;5;4;H369A6E52B5;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:36;;;
1520265636.9352744;beacon;20;6a:64:62:6e:52:b6;5;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:36;;;
1520265637.2953362;beacon;40;44:94:fc:f6:e3:48;13;4;NETGEAR67;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:37;;;
1520265638.7751634;beacon;20;54:67:51:47:50:94;11;4;Ziggo2C84D35;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:38;;;
1520265638.7779384;beacon;20;92:5c:14:f3:af:16;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:38;;;
1520265638.8772078;beacon;20;62:ac:0a:10:8a:79;2;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:38;;;
1520265638.8951309;beacon;20;82:c7:a6:49:d0:5b;2;4;H220N108A78;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:38;;;
1520265640.7805145;beacon;20;50:c7:bf:49:36:ec;4;4;SKYNET;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:40;;;
1520265641.1866083;beacon;20;00:03:52:f1:23:70;1;4;NH-Hotel-Group;True;True;False;1.0;True;True;True;True;True;True;True;;True;True;True;;2018-03-05 17:00:41;;;
1520265641.187875;beacon;20;00:03:52:f1:23:71;1;4;nh6six;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:41;;;
1520265641.4997387;beacon;40;00:0c:f6:6d:04:d0;11;4;Recrutech;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:41;;;
1520265641.5021574;beacon;20;2c:56:dc:d7:b8:68;11;4;Mees;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:41;;;
1520265641.504463;beacon;20;2c:56:dc:d7:b8:69;11;4;Mees1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:41;;;
1520265642.2611504;beacon;20;5c:96:9d:6b:a1:2b;9;4;Thuis 079;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:42;;;
1520265643.4278874;beacon;20;c4:a3:66:52:d0:03;8;4;H369A52D003;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:43;;;
1520265643.938539;beacon;20;f2:9f:c2:3a:8c:f5;1;4;Giessen_gast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:43;;;
1520265643.9723098;beacon;20;88:03:55:b3:77:89;1;4;VGV7519B37789;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:43;;;
1520265643.989671;beacon;20;f0:9f:c2:3a:8c:f5;1;4;Giessen;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:43;;;
1520265644.2318687;beacon;20;28:6c:07:47:da:d9;11;4;Xiaomi_DAD8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:44;;;
1520265645.494043;beacon;20;c4:04:15:3d:ee:fa;6;4;Qbit;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:45;;;
1520265645.6075454;beacon;20;90:5c:44:d0:72:96;11;4;ZiggoAA99B43;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:45;;;
1520265645.848086;beacon;20;7c:e9:d3:39:8d:1e;12;4;Ziggo9C714;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:45;;;
1520265646.8198144;beacon;20;54:fa:3e:68:1d:69;13;4;HZN249228234;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:46;;;
1520265647.0067496;beacon;20;92:5c:14:da:24:21;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:47;;;
1520265647.0232227;beacon;20;90:5c:44:da:24:21;11;4;ZiggoBF6FFF1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:47;;;
1520265647.0478036;beacon;20;80:29:94:f2:a7:2c;11;4;Ziggo11107;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:47;;;
1520265647.0501494;beacon;20;82:29:94:f2:a7:2d;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:47;;;
1520265647.3628626;beacon;20;00:e0:20:3e:c7:fb;7;4;TELE2-10_Ext;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:47;;;
1520265648.0591466;beacon;20;9c:80:df:09:fb:e2;1;4;VGV751909FBE2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:48;;;
1520265648.0610378;beacon;20;9c:80:df:09:fb:e3;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:48;;;
1520265648.1341581;beacon;20;1c:3a:de:c9:e0:23;13;4;HZN244011566;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:48;;;
1520265648.2169318;beacon;20;54:be:53:7c:a0:c4;6;4;H369A6A6DCF;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:48;;;
1520265648.218706;beacon;20;62:be:53:7c:a0:c5;6;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:48;;;
1520265648.8327668;beacon;20;ac:64:62:6e:8c:09;3;4;H369A6E8C09;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:48;;;
1520265648.8584852;beacon;20;72:77:81:79:83:1a;8;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:48;;;
1520265649.410923;beacon;20;70:18:8b:4e:72:70;1;4;Ziggo6C3B3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.4128187;beacon;20;72:18:8b:4e:72:71;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.438257;beacon;20;fa:8f:ca:31:04:60;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.5741603;beacon;20;a0:63:91:2c:1a:3a;6;4;NTGR_VMB_1488018943;True;True;True;2.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.5839975;beacon;20;ae:22:15:61:6f:5d;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.6592;beacon;20;48:8d:36:56:c5:1c;6;4;H369A6A6DCF;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.7308662;beacon;20;9c:2a:70:2f:f7:4c;11;4;Ziggo7EC58;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.7329073;beacon;20;9e:2a:70:2f:f7:4d;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.7357397;beacon;20;56:67:11:47:50:94;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265649.7739298;beacon;40;bc:f2:af:d6:fb:0e;11;4;devolo-bcf2afd6fb0e;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:49;;;
1520265650.4891038;beacon;20;9c:6f:52:35:48:6f;9;4;H369A35486F;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:50;;;
1520265650.492568;beacon;20;7a:6f:52:35:48:6c;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:50;;;
1520265650.495117;beacon;20;70:77:81:79:83:19;9;4;ZiggoDABD4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:50;;;
1520265650.747933;beacon;20;b8:76:3f:8c:0d:d4;1;4;Ziggo02C35;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:50;;;
1520265651.1612442;beacon;20;ba:76:3f:8c:0d:d5;2;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:51;;;
1520265651.170496;beacon;20;4c:ac:0a:16:17:22;2;4;H220N161722;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:51;;;
1520265651.7017226;beacon;20;5c:dc:96:e8:70:2d;4;4;Casa Magnific;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:51;;;
1520265651.709154;beacon;20;d0:60:8c:23:23:15;4;4;ROTI CENTER;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:51;;;
1520265652.0930178;beacon;20;6a:ac:0a:16:17:23;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:52;;;
1520265652.1343827;beacon;20;04:18:d6:db:72:e0;1;4;FREE-Rokkeveen;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:52;;;
1520265652.2991614;beacon;20;52:c8:97:85:86:f8;6;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:52;;;
1520265652.4353914;beacon;20;54:fa:3e:39:e0:41;11;4;CelenoInitialAP39E041;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:52;;;
1520265652.95488;beacon;20;74:a7:8e:e1:11:39;8;4;L3okpn-01;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:52;;;
1520265652.9917257;beacon;20;70:2e:22:8d:6f:f8;8;4;Cafetaria Rokkeveen;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:52;;;
1520265652.9935756;beacon;20;62:2e:22:8d:6f:f9;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:52;;;
1520265653.4598436;beacon;20;cc:7b:35:28:c1:75;1;4;H368N28C175;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:53;;;
1520265653.6752353;beacon;20;ac:22:05:61:6f:5d;6;4;Ziggo5B77B34;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:53;;;
1520265653.7441084;beacon;20;fc:c8:97:85:86:fb;6;4;H220N8586FB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:53;;;
1520265653.8161066;beacon;40;ac:22:05:4e:0e:08;11;4;Bert1802;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:53;;;
1520265653.823624;beacon;40;ae:22:15:4e:0e:08;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:53;;;
1520265654.2116876;beacon;20;6a:64:62:6e:8c:0a;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:54;;;
1520265654.4196768;beacon;20;28:ff:3e:2f:ed:e9;4;4;NLX;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:54;;;
1520265654.9369104;beacon;20;72:a7:b7:4a:6c:fb;13;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:54;;;
1520265655.0904384;beacon;20;ac:22:05:2f:1d:7c;6;4;Charlie prive;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:55;;;
1520265655.0941966;beacon;20;ae:22:15:2f:1d:7c;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:55;;;
1520265655.15806;beacon;20;48:5b:39:72:55:80;11;4;rinarobben;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:55;;;
1520265655.1875145;beacon;20;02:90:7f:b3:7c:36;11;4;CE-guest;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:55;;;
1520265655.2324302;beacon;20;d0:b2:c4:26:fb:a4;11;4;Subway Rokkeveen;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:55;;;
1520265655.2348397;beacon;20;d2:b2:c4:26:fb:a5;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:55;;;
1520265655.9215436;beacon;20;7a:64:62:6b:35:60;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:55;;;
1520265656.1057737;beacon;20;ec:8c:a2:1b:c6:a8;10;4;mycloud;True;True;True;2.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:56;;;
1520265656.3687258;beacon;20;94:a7:b7:4a:6c:fa;13;4;Gerrit_TienM;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:56;;;
1520265656.4540536;beacon;20;2c:95:7f:56:d4:8b;6;4;H368N56D48B;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:56;;;
1520265656.4800236;beacon;20;ae:22:35:2f:1d:7c;6;4;Charlie Hairstyling;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:56;;;
1520265656.6085186;beacon;20;4e:09:d4:f2:b9:39;11;4;Gerrit_TienM;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:56;;;
1520265657.0056841;beacon;20;ec:8a:4c:93:88:63;3;4;H368N938863;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:57;;;
1520265657.085341;beacon;20;50:7e:5d:2d:f9:e7;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:57;;;
1520265657.216446;beacon;20;72:a7:b7:4a:0e:1b;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:00:57;;;
